id,created_at,text,fav,RT
1517399650399326209,2022-04-22 07:07:23+00:00,マジで中村先生の話し方好き,3,0
1517354937076023296,2022-04-22 04:09:42+00:00,バッグ複数作って曜日ごとに分ければ絶対忘れない説マジで天才なので早速やる,4,1
1517113992384499712,2022-04-21 12:12:17+00:00,将来の夢:どんぐり,2,0
1517113569212760064,2022-04-21 12:10:36+00:00,防衛省行きてェ〜W,4,0
1517113499859951616,2022-04-21 12:10:19+00:00,RT @ModJapan_jp: 【中曽根防衛大臣政務官の動静】４月２１日、#中曽根防衛大臣政務官 は、多国間サイバー防衛演習「ロックド・シールズ2022」を視察しました。本演習を通じ、防衛省・自衛隊は、合同チームを組む🤝英国🇬🇧を含む同志国等とともにサイバー防衛の強化を図り…,0,140
1516959208977350657,2022-04-21 01:57:13+00:00,小林先生マジでおしゃれ,4,0
1516914914279161856,2022-04-20 23:01:13+00:00,マジでディズニーのキャストみたいな駅員さん居て笑ってしまったw,8,0
1516699993020973058,2022-04-20 08:47:11+00:00,オォイ！！！データ全部消えてんだけど！！！！！,3,0
1516695691451854855,2022-04-20 08:30:06+00:00,RT @twin_inpact: プログラミングや情報リテラシー、学習相談（履修相談）など、わからなかったり気になる方はぜひ学習支援センター（またはDM）へどうぞ！情報科の二年の内容も少し相談できます！#春から日工大,0,8
1516596705327984641,2022-04-20 01:56:46+00:00,RT @mama_usotuki: 近所で誘拐事件が起きたみたい💦二児の母としてはとても不安😥でも、学校側が対応してくれたみたいで今朝は集団登校だった！ありがたや-_-bおっと、もうこんな時間だ😅地下室のガキに飯を与えて、急いで身代金要求の電話をしなくちゃ‼️今日も頑張…,0,7087
1516568315015331840,2022-04-20 00:03:57+00:00,髪の毛の色落ちエグくて染めた過ぎる,6,0
1516426905582718978,2022-04-19 14:42:02+00:00,Mysqlの理解度爆上がりした！！！！！,5,0
1516369546596466688,2022-04-19 10:54:07+00:00,一人暮らしする前からホームシックなったw,5,0
1516342133631950853,2022-04-19 09:05:11+00:00,帰りの電車に池谷くんいてワロタ,2,0
1516318052287393792,2022-04-19 07:29:30+00:00,デタベ激ムズ単位すぎてウケるｗ,8,0
1516272921828007938,2022-04-19 04:30:10+00:00,変な映画で英語覚えたせいでスラム街の人みたいな話し方になってる,4,0
1516242943178592257,2022-04-19 02:31:02+00:00,四限2連続で遅刻するとかよくわからん記録成し遂げてる　今日は早めに行くぞー,4,0
1516032173320867842,2022-04-18 12:33:31+00:00,80人で行ける食べホ飲みホの店,1,0
1516031382719713287,2022-04-18 12:30:22+00:00,最近周りに迷惑しかかけてないので静かに遊ぼうと思います。,1,0
1516030970054705154,2022-04-18 12:28:44+00:00,飲みサー作りてェ〜W,4,0
1516030887837995013,2022-04-18 12:28:24+00:00,RT @mcr_nit: 本日の部活動見学に来てくださった方々、ありがとうございました！マイコン部では4月中は見学期間として新入生や上級生も含めて募集していますので、引き続きよろしくお願いします！,0,2
1516027769112915969,2022-04-18 12:16:01+00:00,RT @Lucky_______A: まじで大号泣してる…なんも見んで買うたけどシールかなんか入ってるもんやと思ったら何も無いやん…ただガム沢山買うたオタクになっちゃった… https://t.co/43VTHbMuTz,0,4605
1515949790257102852,2022-04-18 07:06:09+00:00,RT @mcr_nit: ‼【告知】‼本日17時から部室で部活説明会を行います！マイクロコンピュータ研究部に興味がある方、一度話だけでも聞いてみたいという方はぜひよろしくお願いします！1年生以外の人でも参加歓迎です！【以下要項】【場所時間】17時：クラブ棟2階の215…,0,1
1515943870923563009,2022-04-18 06:42:38+00:00,ELC楽しかった！,7,1
1515840635680395265,2022-04-17 23:52:25+00:00,講義は映画感覚で見るのが楽しい,5,0
1515840401046863873,2022-04-17 23:51:29+00:00,その手法が本当に正しいのか検討する方法をしりたいマジで,2,0
1515809539815505922,2022-04-17 21:48:51+00:00,学校行くぞおおおおおおおおおおおおwwwwwwww,5,0
1515714657461452810,2022-04-17 15:31:49+00:00,現在の体重90kg———,8,1
1515709907181670407,2022-04-17 15:12:57+00:00,RT @kotapt_: 夏までに痩せたい人がやること・間食やめる・1日8000歩目標に・3食炭水化物たべる　　・特に朝に炭水化物を・脂質は1食15g/以下・揚げ物や調理油へらす・主食は160-240kcal/食　・野菜をいつもの倍食べる・特に脂質30g/食…,0,1257
1515630199282745348,2022-04-17 09:56:13+00:00,RAGE行くぞおおおおおおおおw,0,0
1515628649923620864,2022-04-17 09:50:03+00:00,プログラミングや情報リテラシー、学習相談（履修相談）など、わからなかったり気になる方はぜひ学習支援センター（またはDM）へどうぞ！情報科の二年の内容も少し相談できます！#春から日工大,24,8
1515564422575517699,2022-04-17 05:34:50+00:00,服悩み,2,0
1515293274239811587,2022-04-16 11:37:24+00:00,RT @Love_yellowhat: 新学期が始まったので繰り返しますが「私、人見知りなんで話しかけてきてください」って自己紹介を聞くと、「あなたが努力しなさいよ」っていつも思います。,0,92
1515233577524666368,2022-04-16 07:40:11+00:00,😭so sad😭,3,0
1515196770867105794,2022-04-16 05:13:55+00:00,春はお昼寝しやすくていいですね,2,0
1514565830717341702,2022-04-14 11:26:47+00:00,部活の先輩にバッタリ会いすぎて変な行動してしまったwwww,1,0
1514407151921364993,2022-04-14 00:56:15+00:00,情報科の学生が一斉にTikTok撮りだすの面白いのでぜひやってほしい,16,0
1514394966507679749,2022-04-14 00:07:50+00:00,現代風鳥獣戯画かわいすぎる,3,0
1514257916727283720,2022-04-13 15:03:15+00:00,RT @animal_iyashl: しんどい時はこの飢えたティガレックスもどきを見て欲しい https://t.co/iRXmrGWlxR,0,4337
1514019467894079490,2022-04-12 23:15:44+00:00,RT @yuu1234ts: 【夏までに爆痩せするリスト】・3食食べる・女性 糖質1食約40g 男性約60g・女性 脂質1食約10g  男性約15g・食物繊維1食6g以上・2日に1回30分以上の筋トレ・1日1万歩・30回噛む・お酒飲まない・朝起きて太陽浴びる…,0,3136
1513920282071044098,2022-04-12 16:41:37+00:00,マジ草,0,0
1513912422138265602,2022-04-12 16:10:23+00:00,弱者男性を救うのはお前だ中島 https://t.co/AZ3kUsqMZz,1,0
1513910683167240193,2022-04-12 16:03:28+00:00,水曜日って部活あったっけ,1,0
1513910216223772674,2022-04-12 16:01:37+00:00,みんなゾロゾロ引き連れてパーティしたいね,4,0
1513910118056067074,2022-04-12 16:01:13+00:00,ディズニー行きたい・・・・・・・・・・,3,0
1513516692571553793,2022-04-11 13:57:53+00:00,RT @makothin_mkt: 私はごく普通の人間です。某なんでも吸い込む丸いヤツではありません,0,1
1513495026797809664,2022-04-11 12:31:48+00:00,マジで一人暮らし楽しみ,14,0
1513415101419687937,2022-04-11 07:14:12+00:00,RT @tatamin8789: 物理や数学が不安でしたらDMにてご相談ください！#春から日工大#春からnit,0,4
1513413244349665283,2022-04-11 07:06:49+00:00,RT @shiroyasu_NIT: 本当だ．【キャッシュレス決済の導入について】「ご利用皆さまの利便性の向上を目的として、下記の通り支払い方法にキャッシュレス決済を導入することとしましたのでお知らせ致します。」https://t.co/RBoxzd2lbO,0,2
1513338951817342981,2022-04-11 02:11:37+00:00,RT @Takayuntinus: 授業時間 https://t.co/GkFcmytrsn,0,5
1513299554396827651,2022-04-10 23:35:04+00:00,"RT @mkastella_k265: 【初めての大学講義】・時間割表で教室を確認。（1-234なら1号館2階、5-301なら5号館3階。1,2,3,4,5号館覚えとけば基本困らん。）・シラバスから教科書確認。5号館1階。・授業実施方法一覧でteamsを確認。・サポー…",0,5
1513299290189230082,2022-04-10 23:34:01+00:00,教科書買い忘れたのでノパソとスイッチしか持ってきてないです今日,9,0
1513273543265759234,2022-04-10 21:51:42+00:00,増やそう服のレパートリーの回,4,0
1513154445668134917,2022-04-10 13:58:27+00:00,ラッソ回帰とリッジ回帰、マジでわからなさすぎるので本買って学習しようと思う,0,0
1513101527405445122,2022-04-10 10:28:10+00:00,面談好感触でヤッピーイッヒー,2,0
1513079286345138178,2022-04-10 08:59:48+00:00,RT @KMKTo: Lasso回帰の可視化、２変数バージョン推定値が軸上の尾根を通ろうとするのが分かる https://t.co/lNH0XSQPns,0,62
1512908884125843456,2022-04-09 21:42:41+00:00,やべえ教科書買い忘れた,1,0
1512898456138170369,2022-04-09 21:01:14+00:00,86の後部座席マジで奴隷船みたいで面白かったな,5,0
1512772309530349572,2022-04-09 12:39:59+00:00,気にすんな😂👍←えぐいすきw,2,0
1512755993142501377,2022-04-09 11:35:09+00:00,🤯打ち上げ楽しすぎた🤯,5,0
1512638247687823361,2022-04-09 03:47:16+00:00,RT @mcr_nit: マイクロコンピュータ研究部、設営完了しました！本日は皆様よろしくお願いします！場所:5-602 https://t.co/auoxbg6Z4u,0,5
1512604647588245505,2022-04-09 01:33:45+00:00,マニパニ使ってみたいっすね,2,0
1512037054141460481,2022-04-07 11:58:20+00:00,RT @Focke_3: https://t.co/6SIln8Zzn8,0,5792
1512000271031107586,2022-04-07 09:32:10+00:00,RT @mcr_nit: マイコン部では4月の毎週月曜日に部活動の説明会・見学会を開催します。興味のある方は以下の時間にいらしてください！どちらか片方に参加してもらえれば大丈夫です！17時：クラブ棟2階の21519時：5号館6階の601#春から日工大 #春からNIT,0,4
1511999146206830592,2022-04-07 09:27:42+00:00,セーブ日程　授業同じの人はよろしくお願いします！ https://t.co/vAciwQPgz8,5,0
1511744660389392384,2022-04-06 16:36:28+00:00,RT @7aeeeeeeeeeeee: 猪狩蒼弥が憑依した剛田武 https://t.co/h03JHYyzPo,0,1233
1511610176629256192,2022-04-06 07:42:05+00:00,ガルルフィマジでかわいいのよな,1,0
1511600261433036802,2022-04-06 07:02:41+00:00,お花見部,3,0
1511368777123868675,2022-04-05 15:42:50+00:00,プレイ、ボォオオオオオオオオオオオオオオオオオオオオオオオオル！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,2,0
1511368424298991619,2022-04-05 15:41:26+00:00,誰か火曜2限の健康とスポーツでソフトボール組みませんか？一緒にトップめざしましょう,6,0
1511361467236331521,2022-04-05 15:13:48+00:00,履修むずｗ,4,0
1511339043904438275,2022-04-05 13:44:42+00:00,履修登録楽しみ男,6,0
1511338561676922890,2022-04-05 13:42:47+00:00,あと1時間20分だ～,2,0
1510944585933266948,2022-04-04 11:37:15+00:00,限界理系学生あるあるO'Reillyの本全部読破してる,1,0
1510844733241069570,2022-04-04 05:00:29+00:00,RT @2v9uaBOI8nPeyoz: 突進する姿はちょっと本物の動物っぽい…MITのロボットチーター、勢いよく走る術を習得https://t.co/D71oRMsh1r,0,1
1510817435993395200,2022-04-04 03:12:01+00:00,橋浦研は研究力高いな,2,0
1510817323388907522,2022-04-04 03:11:34+00:00,RT @nipponkoudai: #情報メディア工学科（橋浦研究室）の村田匠さん、仲山冬野さんが、研究テーマ「チャットボットを利用した Java プログラムのデバッグ支援手法 」で、🖥️情報処理学会の第84回全国大会「学生奨励賞✨」を受賞しました😊詳しくはこちら⇒https…,0,1
1510712867125075968,2022-04-03 20:16:29+00:00,合コンしたすぎか？,3,0
1510095935002791937,2022-04-02 03:25:01+00:00,RT @mcr_nit: ＃春からNIT＃春から日工大設営完了しました！マイコン部のビラ配りをしています！皆さんのご入学をこころよりお祝いいたします！ぜひ、マイコン部もよろしくお願いします！ https://t.co/tclObSU95p,0,1
1510042369542201355,2022-04-01 23:52:10+00:00,めっちゃ冷えるな今日,6,0
1509785797310152709,2022-04-01 06:52:39+00:00,RT @makothin_mkt: 勧誘してます。さうんどです。人手不足です。  #春からNIT https://t.co/RYFGNYbbbq,0,3
1509501572518412292,2022-03-31 12:03:14+00:00,素因数分解とか積分を毎日毎日やってるといつのまにか今日の日付を素因数分解したり今日の日付を微分してしまったりすること　ありますよね,11,0
1509479080411873283,2022-03-31 10:33:52+00:00,家帰ったらバイトの成果と研究の進捗出さないと……,4,0
1509478919187013639,2022-03-31 10:33:13+00:00,髪の毛染めるの楽しすぎて絶対やめられんw,5,0
1509329610038820865,2022-03-31 00:39:55+00:00,行く時間ミスって遅刻したw,6,0
1508879760151433216,2022-03-29 18:52:23+00:00,一日一論文生活　最近やってないせいでバカ溜まっとる,2,0
1508878252936667136,2022-03-29 18:46:23+00:00,マジ駅前に家借りたらもう溜まり場なんよね,5,0
1508811539767250961,2022-03-29 14:21:18+00:00,終電間に合った〜,4,0
1508690273031045123,2022-03-29 06:19:25+00:00,RT @OnlyoneShine1: 何でガンナガンやるって人呼んでおいてガンナガン持ってくるの忘れてるんだよ！！！ 本当にやらかした,0,1
1508649769475870720,2022-03-29 03:38:29+00:00,RT @mik_i2000: https://t.co/HNTC9Qm3OD,0,7
1508482784146296833,2022-03-28 16:34:56+00:00,RT @molcar_party: ／#モルパ が無料アップデート！⚽＼「モルサッカー」がオンラインで楽しめる！さらに！基本プレイ無料版の「モルサッカーオンラインLite」も配信開始！さぁ、今すぐみんなでLet's！はちゃめちゃパーティー！#NintendoSwit…,0,223
1507659612706992132,2022-03-26 10:03:57+00:00,マジで美容院で美容師さんにつけてもらったシャンプーのいい匂い何千時間経っても取れないしマジでクオリティーオブライフ(ライオンキング主題歌)高くなりすぎるしコストパフォオマンス(レイザーラモンRG)高すぎるしでもはや烈海王になった問題ない……12時間までならッ！,6,0
1507018387154964481,2022-03-24 15:35:57+00:00,楽しくやりてぇ～W,2,0
1506961674573848579,2022-03-24 11:50:35+00:00,RT @appbank: 最新作『星のカービィディスカバリー』今夜0時ダウンロード発売! 秘密の開発秘話も公開中 #星のカービィ #星のカービィディスカバリー https://t.co/HcAWX4o4VK,0,57
1506934767518089217,2022-03-24 10:03:40+00:00,RT @mkastella_k265: クォーター科目の英数物、英語は中学英語、数学は数3は無くてもいいから微積だけ、物理は基礎物理で十分。なはず。普通科勢は多分楽。工業高校勢がキツそうだった。反対に普通科勢、専門科目が工業高校体で会話してくるので全力でついていけ！,0,3
1506934704133799938,2022-03-24 10:03:25+00:00,RT @Love_yellowhat: まず、2019年度に比べて2020年度は中退者が大きく減っていて、2021年度はそこから＋1000人くらいしか増えていないという事実を先に書くべきよね／文科省 対面授業を大学に要請　コロナによる中退者増加で...https://t.…,0,32
1506149821102845952,2022-03-22 06:04:34+00:00,掲載されとるゥ～～～～！！！！https://t.co/8jLW224ykk,34,5
1505431899165974530,2022-03-20 06:31:48+00:00,マイコン部プロモツイしなきゃな,3,0
1505206659043368965,2022-03-19 15:36:47+00:00,萎えた人「はああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ,5,1
1504719973293658112,2022-03-18 07:22:52+00:00,髪の毛マジで痒すぎて死ぬかと思った,3,0
1504219991159488512,2022-03-16 22:16:07+00:00,自分で飯作るとうますぎて食べすぎちゃうよね,6,0
1504106125678895111,2022-03-16 14:43:39+00:00,地震でか！,2,0
1503739539185348611,2022-03-15 14:26:58+00:00,RT @k_ultrider: きんに君何回見ても笑っちゃうw https://t.co/AQkjP6gu9t,0,109384
1503194581978185733,2022-03-14 02:21:31+00:00,髪の毛緑に染めちゃうぞ～～～ばりばり～～～,0,0
1503181322453680129,2022-03-14 01:28:49+00:00,研究発表おわった・・・・・・・,5,0
1503179375901958148,2022-03-14 01:21:05+00:00,RT @teamlab_recruit: 前回、挑戦者が1000人を越えたオンラインプログラミングチャレンジの問題をリニューアルして再公開しました！ユーザー登録不要。プロコン・競プロ形式の問題を解いて、自身のプログラミングスキルで挑戦できる選考フローです！皆様の挑戦、…,0,80
1502682871760584710,2022-03-12 16:28:09+00:00,Dragoon（どらごーーーん）すき,0,0
1502649795726680064,2022-03-12 14:16:43+00:00,RT @keisuke_tajima: こんなん笑うわ。HADOKEN: An Open-Source Software Package for Predicting Electron Confinement Effects in Various Nanowire Geome…,0,757
1502647958474727430,2022-03-12 14:09:25+00:00,RT @suzukikazuma3: VR労災体験してきた、これまじでよかった #国際ロボット展 https://t.co/VYiM9CFfQp,0,6002
1502552342612553733,2022-03-12 07:49:29+00:00,白髪ではじめてワロタ,0,0
1502254172779216898,2022-03-11 12:04:39+00:00,RT @4r_solo: 新しい企画始めました新規の人やOW見た事ない人と話す機会があり『そもそもキャラがわからん』という初歩的な事に気付いたので全キャラ2分くらいで紹介していきます内容は同じですがYoutubeにも公開していくのでよろしくお願いします🙇‍♂️http…,0,163
1502150223522529284,2022-03-11 05:11:36+00:00,春は風が気持ちいいですね,4,0
1502091140618543108,2022-03-11 01:16:50+00:00,RT @Overwatch2_NEWS: 【速報】オーバーウォッチ2のベータテストが4月下旬より開始されます。#overwatch2 #OW2 https://t.co/hLybUMsK7W,0,11395
1501320675176247302,2022-03-08 22:15:16+00:00,女の子の一人称僕かわいいと思ってしまうのはやはりオタクゆえか…,5,0
1500771643010195457,2022-03-07 09:53:37+00:00,マジでPスカに殺されるとめちゃクソにあたたたたまる,1,0
1500770571482992645,2022-03-07 09:49:21+00:00,RT @tarareba722: 研究者やライターのTwitterアカウントに「解説してくれないんですか」とか「これ教えてください」と呟くのは、魚屋さんに「この魚タダでください」と言うようなもので、まずもって相手の職責や実績に対するライトな侮辱ないしダンピング要求であるというこ…,0,2071
1500763984957706242,2022-03-07 09:23:11+00:00,タルコフサーバー絞るな！！！！！！！！！！！！！！！！！,0,0
1500711294407933952,2022-03-07 05:53:49+00:00,RT @AUTOMATONJapan: 【ニュース】“『エルデンリング』ゴテゴテUI化画像”が反響集める。ユーザーから、とある開発者への皮肉アンサーかhttps://t.co/dnJYp3bbq5 https://t.co/2SVJLtGyXN,0,1169
1499988512896319488,2022-03-05 06:01:44+00:00,RT @izbie_74164: 日本工業大学 :: 機械工学科の学生が製作した自律移動ロボット２台が「つくばチャレンジ2021」に参加 :: Topic https://t.co/J03thBBR8D,0,2
1499629366388879360,2022-03-04 06:14:37+00:00,RT @Wang_kling: 新入生はもちろん、新入生に限らず情報交換、交流用に使ってください!!#日本工業大学#春から日工大,0,3
1499438276394221569,2022-03-03 17:35:17+00:00,ニュース見ながら作業してるとおっさんなった気分になる,3,0
1499417443487588360,2022-03-03 16:12:31+00:00,タコピーすきすぎ,4,0
1499030743628279808,2022-03-02 14:35:54+00:00,マジでまったく趣味合わない人はとりあえず好きな動物の話しておけばどうにかなりがち,4,0
1499030169130270721,2022-03-02 14:33:37+00:00,暇～,2,0
1499017782025125892,2022-03-02 13:44:24+00:00,RT @akane613dtn: 手書き切り抜き(音声あり)「エルデン映ってますけど…」👇関さん視点https://t.co/cjtLb0MRXK👇ギアさん視点https://t.co/kFpoX36JKF#ZETAArt #SPYGEA https://t.…,0,589
1498934888283897865,2022-03-02 08:15:00+00:00,さぎょいぷ募集中です・・・,2,0
1498906325769924612,2022-03-02 06:21:31+00:00,マジで一日中タルコフやってたいな,1,0
1498886493817180164,2022-03-02 05:02:42+00:00,ホゲ～タかわいすぎ,1,0
1498713855819923459,2022-03-01 17:36:42+00:00,RT @itmedia_news: マインクラフトの世界をリアルな世界に変換する「GANcraft」　NVIDIAなどが開発https://t.co/lraeAjXkIM https://t.co/Xcdl3RZDtR,0,2723
1498664086413979652,2022-03-01 14:18:56+00:00,RT @tatamin8789: 私でもいいですよ,0,1
1498173522191204354,2022-02-28 05:49:37+00:00,大学行くか,3,0
1497253346272772096,2022-02-25 16:53:10+00:00,外で酒飲めるようになったら飲み放題で気絶するまで飲みたいね,5,0
1496822269674684421,2022-02-24 12:20:13+00:00,RT @TryLIMITZ: ⚡世界はヒーローを求めている⚡『LIMITZ #4 OVERWATCH』開催💥改めて、Overwatch、一番強いやつを決めようぜ。🗓️開催日2/28 18:00 START📺配信https://t.co/EB2aCw1JYP…,0,949
1496706339208560641,2022-02-24 04:39:33+00:00,DMでいろいろ質問受けてます！大学で聞きたいことがあったら是非！例：PC何買ったほうがいい～？　　プレースメントテストどんな感じ～？　　1年から研究したいんだけど何したらいい～？など、いろいろ聞いてください！#春から日工大＃春から日本工業大学,15,3
1496696560490803207,2022-02-24 04:00:41+00:00,マジジジイすぎて自分語りと講釈しかできんくなってしまった　昔はよかった,3,0
1496676716122882050,2022-02-24 02:41:50+00:00,RT @Wang_kling: 大手メーカーみんなこの時期セールやってるので、そちらをおすすめします。#春から日工大,0,1
1496521151279157248,2022-02-23 16:23:41+00:00,マジでパンフのPCはやめましょうみなさん,7,1
1496521072703082496,2022-02-23 16:23:22+00:00,RT @A14_himemori: 大学からパソコンの案内が来た。…これめちゃくちゃコスパ悪くないか？M1 MacBook Air とか12万くらいから買えた気がするけど。ちなみにWinとMacどっちでもいいらしいです。 https://t.co/ssQaQB6eVS,0,460
1496442299211218946,2022-02-23 11:10:21+00:00,RT @1059kanri: 睡眠という行為は基本的に脳や肉体の「休息」という特殊な状態と考えられていたのが、昨今生物学的に、人間と言うか生物にとってむしろ睡眠時のほうが「常態」であるという考え方が出てきたらしく、多くの生命は寝る環境を整えるために仕方なく起きているという事なの…,0,25969
1496377696368365569,2022-02-23 06:53:38+00:00,やらなきゃいけないことが膨大すぎて現実逃避してた……よくない,2,0
1496153675873812483,2022-02-22 16:03:28+00:00,RT @Pestily: I MET THE CHINESE RAP GOD IN LABS https://t.co/rfNJoDfXYl,0,586
1496124074518781953,2022-02-22 14:05:50+00:00,こゃーん,0,0
1495720550563745793,2022-02-21 11:22:23+00:00,"RT @pepe_pe_pepe_pe: 彼氏へ。忙しいのは分かるけど""事前に連絡を入れて予定をキャンセルする""か""約束の時間すぎてから謝る""かで、今後の私のあなたへの信頼度が全然変わってくるのでね。何があっても味方でいるとは言ったけど、なんでも許すとは言ってないです",0,647
1495669500003635201,2022-02-21 07:59:31+00:00,サイゼ豪遊は世界を救う,4,0
1495669460308574208,2022-02-21 07:59:22+00:00,RT @osaka_seventeen: 『魔王が絶望に囚われてこのつまらない世界を終わらせると宣言したので家に呼んでSwitchのマリカーとオーバークックやった。昼メシは炒飯でいいか聞いたら昨日も中華だったらしいから、サイゼにいって二人で7000円食べた。世界は救われた』,0,1729
1495657654454464516,2022-02-21 07:12:27+00:00,明日大学いくか～,2,0
1495331612602810370,2022-02-20 09:36:53+00:00,ラーメンに行くなどをした https://t.co/GIYqG27LBc,12,0
1495289340112424966,2022-02-20 06:48:54+00:00,RT @zetadivision: 見本誌の到着、感謝します🙏StylishNoob初エッセイ本『今日も、感謝します。』KADOKAWAより2月24日発売⚡️#StylishNoob #スタヌ #関さん https://t.co/lWrqRN7t8k,0,822
1495088711247151106,2022-02-19 17:31:40+00:00,"RT @Hamburg_rein: ""黒閃(ワンパン)""#Overwatch https://t.co/ni0cXQSOm0",0,54
1495056337658540036,2022-02-19 15:23:02+00:00,RT @paiza_official: PHP、Ruby、Java、Python、C、C++、C#、JavaScriptに対応！かわいいコードガールたちを集めながら楽しく無料でプログラミングを学ぼう,0,528
1495050026045042690,2022-02-19 14:57:57+00:00,前回の反省点を踏まえて……,2,0
1495049955379015680,2022-02-19 14:57:40+00:00,Python講座(初級編)とかやったら来る人いるかな,9,0
1494892069789188097,2022-02-19 04:30:17+00:00,ヒノカミ神楽ァ！！！！！！！！！！（殴るだけ）,2,0
1494203393300393984,2022-02-17 06:53:44+00:00,ゲーミングチェアかっちった＾～＾,4,0
1494201616677076995,2022-02-17 06:46:40+00:00,RT @syamoooji: まんまる焼き ～なんかおいしくてもちもちしたやつ～ https://t.co/75VCFjFhOM,0,12153
1494156834059735047,2022-02-17 03:48:43+00:00,橋浦先生マジでひろゆきみたいで面白い,2,0
1494156022621290501,2022-02-17 03:45:30+00:00,RT @motokamin_: シベリア抑留から帰ってきた祖父がいつも「手に職をつけなさい。技能を持つものは重宝される。私は大工仕事も料理もできたから軽作業の労務で済んだ。何も技能がない者は重労働させられ死んでいった」って言ってた事を、ロシアのニュース見かけるたびに思い出す。,0,12358
1494141088457969664,2022-02-17 02:46:09+00:00,メイドカフェ楽しそうすぎんか？,2,0
1493881856978468864,2022-02-16 09:36:04+00:00,今月あと50時間は盛りたいな・・・,1,0
1493880294268493826,2022-02-16 09:29:51+00:00,一日中プログラミングしてると結構だれてくるな～,1,0
1493879271105839105,2022-02-16 09:25:47+00:00,Unityのスクリプティングしばらくやってなかったら忘れてしまった　終わった・・・・,2,0
1493866837364260868,2022-02-16 08:36:23+00:00,マジでゲーミングチェア欲しい　腰いたすぎ,4,0
1493458331171627008,2022-02-15 05:33:07+00:00,常習的な筋トレにより交感神経の高まりを感じるーーー,5,0
1493454445018968064,2022-02-15 05:17:41+00:00,RT @IGNJapan: RPGツクール最新作『RPG Maker Unite』が2022年発売決定！Unity上で動き、さらにリッチなゲームが制作可能に https://t.co/g64n4mCgVE https://t.co/cnZVe5nsUe,0,1128
1493452391001165825,2022-02-15 05:09:31+00:00,RT @denfaminicogame: 『RPG ツクール』シリーズの新作『RPG Maker Unite』が発表。Unityエンジンで制作され、モバイルアプリへのネイティブ出力に対応https://t.co/wab7dHChkJ本作から国内での名称も海外名『Maker…,0,1596
1493451303099371524,2022-02-15 05:05:12+00:00,ニートって滅茶苦茶時間あるから何かしらの勉強してるのかなって思ったけど勤勉なニートってあんまりいないよね,6,0
1493442400387141636,2022-02-15 04:29:49+00:00,物理的に仲間のせいにできないゲームって心が洗われていいですよね,2,0
1493439411823857667,2022-02-15 04:17:57+00:00,メディア系の最高点って感じ,1,0
1493399792327671811,2022-02-15 01:40:31+00:00,RT @osg_tiro: オーバーウォッチしてる時の俺、精神異常者すぎるｗｗｗｗｗ https://t.co/hOP8fCHPNs,0,16
1493396957884076036,2022-02-15 01:29:15+00:00,ﾃﾞｨｽﾞﾆｰｲｷﾀｲﾖｫ~~~~,3,0
1493097629181702145,2022-02-14 05:39:49+00:00,友達からもらった！クマのチョコ🐻ありがとうございます😊 https://t.co/FtwAT9mnVY,5,0
1493094085896273920,2022-02-14 05:25:45+00:00,RT @vvv020vvv: 休憩しに屋上行っただけで同僚を不安にさせる疲弊しきった社畜ライナー見たい https://t.co/EMx8mMAMPU,0,26224
1493047636072419331,2022-02-14 02:21:10+00:00,自分はあんまりだなって思った報告でも人からの評価が滅茶苦茶高いときとかその逆の時とか結構あるよなぁ・・・,3,0
1493045741530480646,2022-02-14 02:13:38+00:00,白ぶち眼鏡稀咲鉄太みたいでかっこいいなｗ,1,0
1493037272622526464,2022-02-14 01:39:59+00:00,Teamsを初めて使う手越「テイムス！ｗﾃｲﾃｲ！ｗ」,2,0
1493034566281404418,2022-02-14 01:29:14+00:00,現在研究発表会行われていますので興味ある人傍聴するのおすすめです！,2,0
1492782490028679171,2022-02-13 08:47:34+00:00,RT @OverwatchGG: Huzzah! https://t.co/aKZvfO5xqb,0,279
1492780691007807490,2022-02-13 08:40:25+00:00,RT @__OverWatch_: ナスDの力の入れどころに笑ってる#ApexLegends https://t.co/8LbyhPcvrz,0,106
1492702608800493569,2022-02-13 03:30:09+00:00,RT @beConjuror: 人生いつも何かが足りない。 https://t.co/tMMC9MUR3L,0,5174
1492681244572028928,2022-02-13 02:05:16+00:00,ヨーカイ好き,0,0
1492681216721846274,2022-02-13 02:05:09+00:00,"RT @Stylosa: Overwatch 2 4chan leaks lol. Yōkai (Kanezaka), Zordār (null sector omnic?), Brit, Sojourn, Mauga and Junker Queen all coming…",0,378
1492679362864640000,2022-02-13 01:57:47+00:00,寿司食べたい……炙りえんがわ……,2,0
1492678751024726017,2022-02-13 01:55:21+00:00,たいしたことしてないのに褒められちゃうとテンション上がっちゃいますね！デヘヘ,1,0
1492673981736177664,2022-02-13 01:36:24+00:00,暗号通貨払い対応してると未来感じちゃうよね,2,0
1492664988997079042,2022-02-13 01:00:40+00:00,RT @nipponkoudai: 専門職大学院 技術経営研究科の弓削教授が執筆した「売れる！広がる！！口コミされる！！！ネーミングの極意」が発売されました✨#メルマガ や #web サイトなど、活用できる場面は多種多様な #ビジネス 書📕です詳しくはこちら⇒https://…,0,1
